RamanShift	Intensity
1251	18.67696
1252	21.78862
1253	31.47331
1254	45.76595
1255	60.36079
1256	69.48449
1257	68.40855
1258	56.305
1259	42.25444
1260	30.90759
1261	23.74552
1262	23.48828
1263	24.81571
1264	27.86176
1265	27.45852
1266	29.22832
1267	38.37465
1268	44.07289
1269	39.80405
1270	30.17315
1271	19.50661
1272	10.00121
1273	4.725063
1274	4.270607
1275	7.749328
1276	4.511235
1277	-2.265553
1278	0.197911
1279	8.798532
1280	11.43688
1281	12.23448
1282	19.03608
1283	27.74424
1284	35.13531
1285	44.06609
1286	56.73829
1287	69.73679
1288	81.28085
1289	105.0793
1290	143.1222
1291	194.1577
1292	247.2848
1293	301.9871
1294	344.2188
1295	391.7728
1296	424.0034
1297	447.3626
1298	451.531
1299	458.0259
1300	453.7106
1301	442.1551
1302	422.9317
1303	400.9328
1304	371.3705
1305	336.8563
1306	301.6522
1307	274.094
1308	240.8832
1309	211.6523
1310	191.6034
1311	184.216
1312	168.0978
1313	150.6756
1314	130.3535
1315	112.1731
1316	94.57566
1317	78.42162
1318	60.15322
1319	42.25298
1320	25.61203
1321	14.65273
1322	11.53001
1323	3.416566
1324	-8.67779
1325	-21.16817
1326	-29.51633
1327	-34.66296
1328	-33.89622
1329	-34.22068
1330	-27.39816
1331	-11.04456
1332	11.39252
1333	33.63093
1334	52.16645
1335	62.28241
1336	70.89948
1337	76.33968
1338	75.3092
1339	66.31216
1340	52.68726
1341	38.80754
1342	28.14061
1343	23.09206
1344	17.51299
1345	19.23268
1346	29.53614
1347	41.29446
1348	48.52884
1349	58.43605
1350	70.61575
1351	80.06043
1352	84.79192
1353	95.31673
1354	105.6584
1355	108.9801
1356	106.9066
1357	110.8048
1358	112.516
1359	106.938
1360	105.5093
1361	115.2511
1362	120.4503
1363	115.146
1364	110.1571
1365	106.1672
1366	94.59358
1367	80.78385
1368	72.383
1369	73.32601
1370	79.24844
1371	89.33821
1372	98.49805
1373	102.358
1374	98.45549
1375	90.28012
1376	80.87547
1377	69.93539
1378	61.23055
1379	55.28731
1380	55.96824
1381	62.9448
1382	69.73538
1383	65.05091
1384	58.04211
1385	57.91861
1386	57.31857
1387	53.57467
1388	51.7022
1389	52.67888
1390	51.83623
1391	49.81759
1392	50.09701
1393	51.28061
1394	50.56075
1395	47.51203
1396	42.56168
1397	34.47983
1398	23.62422
1399	10.46775
1400	-2.375879
1401	-14.06691
1402	-19.08428
1403	-12.57397
1404	0.514155
1405	3.497658
1406	1.485733
1407	4.864288
1408	5.133153
1409	-1.686113
1410	-10.20947
1411	-16.11341
1412	-14.12982
1413	-3.667912
1414	8.124257
1415	14.2203
1416	6.761029
1417	-7.149264
1418	-11.4604
1419	-13.53802
1420	-19.1369
1421	-20.50116
1422	-13.91127
1423	5.868137
1424	37.37552
1425	77.45243
1426	123.6401
1427	187.4133
1428	262.8519
1429	353.5585
1430	454.6916
1431	565.6629
1432	669.4449
